Name," Url"
95. The Carbon Grill,https://www.yelp.com/biz/the-carbon-grill-los-angeles?osq=Restaurants
96. Oki’s Dog,https://www.yelp.com/biz/okis-dog-los-angeles?osq=Restaurants
97. Cafe Dulce,https://www.yelp.com/biz/cafe-dulce-los-angeles-5?osq=Restaurants
98. Tacos El Compita,https://www.yelp.com/biz/tacos-el-compita-los-angeles-4?osq=Restaurants
99. Phat Daddy’s,https://www.yelp.com/biz/phat-daddys-los-angeles-3?osq=Restaurants
100. Bibi’s Bakery & Cafe,https://www.yelp.com/biz/bibis-bakery-and-cafe-los-angeles-6?osq=Restaurants
88 Hotdog & Juicy,https://www.yelp.com/adredir?ad_business_id=q8QnXC1jgonmFBinZUk75w&campaign_id=oHkJCvzY3bynVBp1h7MNaw&click_origin=search_results&placement=vertical_0&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2F88-hotdog-and-juicy-los-angeles-5&request_id=a62a0b657d04fb69&signature=e1dc933dfcd13b321d41ec1746fde84164b6fe0fa586fbf3d277baef8ccf9266&slot=1
101. Two Hands Hotdog,https://www.yelp.com/biz/two-hands-hotdog-los-angeles?osq=Restaurants
102. Yang Ga Neh,https://www.yelp.com/biz/yang-ga-neh-los-angeles-2?osq=Restaurants
103. Hungry Harold’s,https://www.yelp.com/biz/hungry-harolds-los-angeles?osq=Restaurants
104. Oriental House,https://www.yelp.com/biz/oriental-house-los-angeles?osq=Restaurants
105. Hanbang Boyangtang,https://www.yelp.com/biz/hanbang-boyangtang-los-angeles?osq=Restaurants
106. Cathedral Plaza Cafe,https://www.yelp.com/biz/cathedral-plaza-cafe-los-angeles?osq=Restaurants
107. Anny’s,https://www.yelp.com/biz/annys-beverly-hills?osq=Restaurants
108. Nothing But Coffee,https://www.yelp.com/biz/nothing-but-coffee-los-angeles-11?osq=Restaurants
109. Planet Restaurant & Pizza,https://www.yelp.com/biz/planet-restaurant-and-pizza-los-angeles-4?osq=Restaurants
110. Thai Deli,https://www.yelp.com/biz/thai-deli-los-angeles?osq=Restaurants
111. Metro Cafe,https://www.yelp.com/biz/metro-cafe-los-angeles?osq=Restaurants
112. Hong Kong Jham Phong,https://www.yelp.com/biz/hong-kong-jham-phong-los-angeles-4?osq=Restaurants
113. The Garbage Truck,https://www.yelp.com/biz/the-garbage-truck-los-angeles?osq=Restaurants
114. Hot Dog Lady,https://www.yelp.com/biz/hot-dog-lady-los-angeles-3?osq=Restaurants
115. Kogi Taqueria,https://www.yelp.com/biz/kogi-taqueria-los-angeles?osq=Restaurants
116. Shucks Oyster Company,https://www.yelp.com/biz/shucks-oyster-company-los-angeles?osq=Restaurants
117. Chinatown Express,https://www.yelp.com/biz/chinatown-express-los-angeles-14?osq=Restaurants
118. LAX-C,https://www.yelp.com/biz/lax-c-los-angeles?osq=Restaurants
119. Bomb Foods,https://www.yelp.com/biz/bomb-foods-los-angeles?osq=Restaurants
120. Viking Pizza and Kabob,https://www.yelp.com/biz/viking-pizza-and-kabob-los-angeles?osq=Restaurants
88 Hotdog & Juicy,https://www.yelp.com/adredir?ad_business_id=q8QnXC1jgonmFBinZUk75w&campaign_id=oHkJCvzY3bynVBp1h7MNaw&click_origin=search_results&placement=vertical_0&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2F88-hotdog-and-juicy-los-angeles-5&request_id=eb1797e7826f14ee&signature=fb13684af69e2b2d0550baed1cc6ed2cc7a15eb90f52c4c5e3acb63d5b978888&slot=1
121. Fred’s Bakery & Deli,https://www.yelp.com/biz/freds-bakery-and-deli-los-angeles-3?osq=Restaurants
122. Frogtowns Gourmet Tacos,https://www.yelp.com/biz/frogtowns-gourmet-tacos-los-angeles-5?osq=Restaurants
123. Cafe Upper,https://www.yelp.com/biz/cafe-upper-los-angeles?osq=Restaurants
124. My Mango Sticky Rice,https://www.yelp.com/biz/my-mango-sticky-rice-los-angeles?osq=Restaurants
125. My Dung Sandwich Shop,https://www.yelp.com/biz/my-dung-sandwich-shop-los-angeles?osq=Restaurants
126. Okayama Kobo Bakery & Cafe,https://www.yelp.com/biz/okayama-kobo-bakery-and-cafe-los-angeles-2?osq=Restaurants
127. Tangtastic,https://www.yelp.com/biz/tangtastic-los-angeles-3?osq=Restaurants
128. La Señora de Los Tamales,https://www.yelp.com/biz/la-se%C3%B1ora-de-los-tamales-los-angeles?osq=Restaurants
